COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
62e41bac-a37,Kevin Clark,2023-12-10T11:00:00,This channel deserves more subscribers,0
b27725b3-1ea,art_creator,2023-02-27T22:00:00,This helped me with my homework,0
5fdbca0b-5a1,PromoKing928,2024-09-18T05:00:00,SUB4SUB ANYONE??? SUBSCRIBE TO ME AND I'LL SUBSCRIBE BACK!!! 💰⬇️🎁💰,1
569688f3-dc1,Ryan Thomas,2023-03-24T03:00:00,I was confused about this but now I understand,0
c75e143a-b11,musiclover_42,2024-06-01T23:00:00,The editing on this video is amazing,0
d487eada-54d,Nicole Jackson,2023-01-21T10:00:00,Could you do a follow-up on this topic?,0
b9a2c48f-2bf,FreeGiftBot700,2024-09-28T08:00:00,WHO'S WATCHING IN 2024? SUB TO ME BTW,1
8eb07dd8-ba7,Sub4SubKing,2023-08-06T02:00:00,Hot singles in your area at http://get-rich-fast.com 💰💯😱💰,1
5a620039-28b,Kayla Scott,2023-04-02T03:00:00,I shared this with all my friends,0
8dc79c4e-f51,ClickHere4Free802,2024-01-21T13:00:00,Click here for free V-Bucks http://freelikesfollowers.com,1
a7337f21-d99,ClickHere4Free717,2024-02-11T15:00:00,WANT FREE FOLLOWERS? CLICK HTTP://SCAMSITE.XYZ/FREE,1
41eeb78b-53b,ClickHere4Free478,2024-11-19T17:00:00,GREAT CONTENT! VISIT MY PAGE FOR SIMILAR STUFF!,1
5188bfa2-c6a,Tyler Hall,2024-08-24T16:00:00,You make learning fun!,0
724fa668-f0c,BotUser_xz527,2024-08-31T01:00:00,Great content! Visit my page for similar stuff!,1
c54ced76-5f5,art_creator,2023-06-22T12:00:00,This is pure gold! 💛,0
b9ff066f-bad,Jessica Lee,2023-12-11T03:00:00,Looking forward to the next one!,0
4229a8de-ec0,PromoKing,2024-05-12T06:00:00,SUBSCRIBE TO MY CHANNEL HTTP://FREELIKESFOLLOWERS.COM FOR FREE GIFTS! 🔥💯,1
766d8f42-f41,Chris Taylor,2023-12-03T14:00:00,You make learning fun!,0
4a2a88b3-cbe,Jessica Lee,2023-05-25T02:00:00,"I've been following your channel for years now, love the content",0
47ff3558-2c7,SpamMaster,2024-08-11T17:00:00,Free iPhones! Go to http://www.fakepromo.net now!!!,1
2097d8c9-7bc,PromoKing,2023-01-15T04:00:00,Earn money online easily! http://click4cash.net!!!,1
e8388938-a1c,Joshua Hill,2024-06-12T04:00:00,"Watching this for my exam tomorrow, wish me luck!",0
c84a5165-505,fitness_fan,2023-01-11T07:00:00,The cinematography is stunning,0
83deffe2-c93,Michael Brown,2023-09-10T03:00:00,I wish my teachers explained things like you do,0
20ce537e-12c,Andrew Young,2024-03-28T14:00:00,Looking forward to the next one!,0
67892430-0aa,art_creator,2023-07-30T14:00:00,Finally someone who explains this properly!,0
5b4518f2-020,Chris Taylor,2024-08-24T22:00:00,This is pure gold! 💛,0
8a18d0fb-a14,GiveawayBot,2023-03-22T11:00:00,Dating site http://www.fakepromo.net join free today!!!!!!!,1
b6c9cf61-1ae,science_geek,2024-03-28T13:00:00,The editing on this video is amazing,0
ca8c7230-fa8,Amanda Wilson,2023-08-31T12:00:00,Could you do a follow-up on this topic?,0
d5b2b3c4-e04,LikeBot3000,2023-01-05T05:00:00,MY TRADING BOT MADE ME RICH HTTP://BIT.LY/FREESTUFF 👇⬇️💰,1
e3da1305-9c5,gamer_pro,2024-03-24T20:00:00,"Just discovered this channel, where have you been all my life?",0
61e35ae0-034,Lauren Allen,2024-07-10T12:00:00,This channel deserves more subscribers,0
984d073e-978,study_buddy,2024-04-12T21:00:00,My teacher recommended this video to us,0
685ded0b-af3,SubscribeNow123308,2024-01-23T11:00:00,Invest in http://get-rich-fast.com before it's too late!!!,1
42a6e8e3-046,Jessica Lee,2023-08-27T23:00:00,Please do more videos like this!,0
394e1fa5-525,Sub4SubKing88,2023-08-28T10:00:00,CHECK OUT THIS AMAZING DEAL AT HTTP://TINYURL.COM/FR33G1FTS 🔥👇🔥⬇️,1
59bfb3bb-742,musiclover_42,2024-02-27T09:00:00,You make learning fun!,0
caafda7e-5c5,SubscribeNow123,2023-05-11T17:00:00,Visit http://bit.ly/fReEstUfF to get 1000 free subscribers!,1
5d3d5738-5a7,ClickHere4Free4,2024-06-20T21:00:00,Check out my new song on my channel!!!,1
c44781df-429,FollowerFactory673,2024-05-08T01:00:00,BITCOIN IS GOING TO $100K! BUY NOW AT HTTP://GET-RICH-FAST.COM!!!!!!,1
86e5eabe-c6f,Alex Johnson,2023-08-07T05:00:00,I disagree with some points but overall good video,0
8a3271da-12f,Maria Garcia,2024-04-04T16:00:00,The editing on this video is amazing,0
e1fbdfc1-1ee,FreeGiftBot,2023-05-09T06:00:00,WHO'S WATCHING IN 2024? SUB TO ME BTW,1
6310f099-8bf,FollowerFactory721,2023-05-31T13:00:00,FIRST COMMENT! CHECK MY CHANNEL OUT PLZ!!!!,1
8baf8c61-fca,foodie_life,2024-04-11T08:00:00,The quality of your content keeps getting better,0
e388ec7f-9fa,Ethan Green,2023-04-03T16:00:00,The editing on this video is amazing,0
722e4b84-549,Megan Walker,2023-04-29T22:00:00,I shared this with all my friends,0
aeae2475-8f6,CryptoGuru99,2023-05-27T00:00:00,Like if you agree! Sub to my channel for more!,1
edb6a080-75d,Sub4SubKing773,2023-01-21T18:00:00,I BET YOU CAN'T SUBSCRIBE TO MY CHANNEL!,1
6714f00f-d12,FakeAccount001,2023-01-16T10:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
3a3af356-6f7,CryptoGuru99,2023-09-05T13:00:00,Who's watching in 2024? Sub to me btw,1
fd682257-d5e,PromoKing145,2024-05-31T13:00:00,Hey check my channel out http://earn-money-now.biz,1
ae70350c-fc7,Ryan Thomas,2023-01-20T19:00:00,More people need to see this video,0
0b11adbf-c2f,MoneyMaker2024478,2024-06-06T17:00:00,Awesome video bro! Sub to me I sub back!,1
991b8fd6-906,Nicole Jackson,2023-11-29T21:00:00,Thank you for making this free,0
f91a82e7-1b4,SpamMaster,2023-05-10T16:00:00,Want free followers? Click http://tinyurl.com/fr33g1fts,1
466fa752-cfa,FreeGiftBot,2024-11-09T13:00:00,SUBSCRIBE TO MY CHANNEL HTTP://BIT.LY/FREESTUFF FOR FREE GIFTS!,1
8c4e9381-d4f,FakeAccount001,2023-02-08T21:00:00,Win a $1000 gift card at http://bitcoin-profit.io,1
a64318e1-d4c,tech_nerd,2024-10-22T23:00:00,"Watching this for my exam tomorrow, wish me luck!",0
78f88300-a85,PromoKing,2023-08-27T20:00:00,FOREX SIGNALS FOR FREE! CHECK HTTP://TINYURL.COM/FR33G1FTS,1
ba09ee97-2b0,FreeGiftBot135,2023-03-21T16:00:00,BITCOIN is going to $100k! Buy now at http://subscribe2win.com,1
519ba27a-398,MoneyMaker2024699,2023-07-12T00:00:00,CHECK OUT MY NEW SONG ON MY CHANNEL!!!,1
2016e10d-7d9,Ryan Thomas,2023-10-22T14:00:00,This popped up in my recommendations and I'm glad it did,0
b8c47db8-e21,gamer_pro,2023-10-05T10:00:00,This video changed my perspective on things,0
6eda8de0-e0d,Kevin Clark,2023-01-06T06:00:00,I disagree with some points but overall good video,0
74bcfa00-8b5,GiveawayBot116,2023-11-17T22:00:00,FREE ROBUX! GO TO HTTP://BITCOIN-PROFIT.IO RIGHT NOW!,1
773df009-1ca,SpamMaster,2023-05-11T21:00:00,This is fire! 🔥 Check my profile!,1
de680ac6-492,RichQuick999,2023-07-23T19:00:00,Like if you agree! Sub to my channel for more!,1
da1e6962-5be,Stephanie King,2023-11-13T13:00:00,You make learning fun!,0
ba860864-d39,Kayla Scott,2023-02-01T12:00:00,Early gang! Love your content,0
d733bcb0-06f,Megan Walker,2024-02-04T12:00:00,This is the best explanation I've found on YouTube,0
b89b7c19-343,ViralQueen722,2023-01-26T12:00:00,Great content! Visit my page for similar stuff! 🎁🤑,1
2ddd8b1d-d09,Olivia Adams,2024-08-07T00:00:00,Can you make a video about cooking?,0
77c20325-ef6,foodie_life,2024-02-08T00:00:00,You explained in 10 minutes what my textbook couldn't in 100 pages,0
8bb2e245-ece,LikeBot3000,2024-06-19T18:00:00,First comment! Check my channel out plz!,1
6f5afca5-b9c,study_buddy,2023-08-12T17:00:00,"I've watched all your videos, you're the best!",0
f462cf08-a72,GiveawayBot,2023-05-08T05:00:00,"I turned $100 into $50,000 with crypto! DM me 💰👇⬇️💰",1
009d99cd-143,Jason Robinson,2023-09-23T04:00:00,I have a question about the part at 3:42,0
54ecb0f1-7e1,FakeAccount001,2024-11-04T06:00:00,DATING SITE HTTP://BITCOIN-PROFIT.IO JOIN FREE TODAY!,1
d5fd9101-83d,Tyler Hall,2024-10-20T23:00:00,This video changed my perspective on things,0
53a79cd8-a45,BotUser_xz190,2023-03-10T17:00:00,EARN MONEY ONLINE EASILY! HTTP://SUBSCRIBE2WIN.COM,1
67849e21-4ba,foodie_life,2023-03-10T15:00:00,Such an underrated channel,0
e8c1d4a3-183,BotUser_xz30,2023-08-14T21:00:00,Want free followers? Click https://t.co/xYzAbCdEf,1
abfba7df-3aa,CryptoGuru99,2023-04-22T05:00:00,First comment! Check my channel out plz!,1
57cba306-8f7,Nicole Jackson,2024-09-28T02:00:00,The editing on this video is amazing,0
4d3dc7df-c85,fitness_fan,2024-09-15T03:00:00,I love how you included both sides of the argument,0
cc4826f5-f04,FreeGiftBot,2024-02-02T09:00:00,BITCOIN IS GOING TO $100K! BUY NOW AT HTTP://CLICK4CASH.NET,1
f685caa0-bda,fitness_fan,2023-08-12T23:00:00,This popped up in my recommendations and I'm glad it did,0
3276c72d-fc3,Sarah Williams,2023-06-19T10:00:00,Such an underrated channel,0
a55011ea-637,gamer_pro,2024-10-26T07:00:00,"This came at the perfect time, I was just struggling with this",0
959108b6-a04,Chris Taylor,2023-08-22T12:00:00,I have a project due next week and this is saving me,0
56ab6298-ec4,Samantha Harris,2023-06-06T15:00:00,My teacher recommended this video to us,0
a92195f0-f0a,FollowerFactory,2024-11-07T10:00:00,Hey check my channel out http://scamsite.xyz/free,1
a68956cc-971,CryptoGuru99,2023-01-08T18:00:00,NFT drop happening now! http://bitcoin-profit.io 🚀🚀🚀,1
39ca14f2-d57,FollowerFactory659,2023-03-11T07:00:00,FIRST COMMENT! CHECK MY CHANNEL OUT PLZ!,1
4214bba1-c32,SubscribeNow123423,2023-04-08T05:00:00,Amazing! I just uploaded something even better!,1
d89a76fc-874,travel_addict,2024-11-15T06:00:00,Your dog is so cute! What breed is it?,0
d25fe09c-b2d,Emily Chen,2023-02-01T08:00:00,This video changed my perspective on things,0
9b286ee9-471,fitness_fan,2023-09-05T04:00:00,"I've watched all your videos, you're the best!",0
30921a46-493,FollowerFactory,2023-02-17T11:00:00,Visit http://click4cash.net to get 1000 free subscribers!,1
aeefd100-b16,Emily Chen,2024-07-19T12:00:00,You explained in 10 minutes what my textbook couldn't in 100 pages,0
c45a7b67-eed,FollowerFactory,2023-12-03T22:00:00,WOW THIS IS SO GOOD! MY CHANNEL HAS MORE LIKE THIS!!!!!!!,1
73fa8bfc-3c0,Kevin Clark,2023-06-21T15:00:00,The examples you use are so relatable,0
3d1beb65-b5a,Alex Johnson,2023-07-17T07:00:00,This popped up in my recommendations and I'm glad it did,0
b48c61bb-2e9,travel_addict,2024-11-23T15:00:00,Could you do a follow-up on this topic?,0
5524978d-85e,RichQuick37,2024-07-01T09:00:00,I bet you can't subscribe to my channel!,1
bec6fc2b-122,SpamMaster,2023-11-06T17:00:00,I bet you can't subscribe to my channel!!!!!!!!!!,1
b84df934-45c,Andrew Young,2023-06-21T05:00:00,You make learning fun!,0
d6ab4daf-28f,study_buddy,2023-08-24T21:00:00,My teacher recommended this video to us,0
57c3a500-5e9,RichQuick,2023-01-23T09:00:00,CHECK OUT THIS AMAZING DEAL AT HTTP://CLICK4CASH.NET 👇😱,1
68176344-044,FollowerFactory486,2023-11-22T07:00:00,So inspiring! I posted a reaction on my channel!,1
2fbca88d-a73,Daniel Martinez,2023-02-24T23:00:00,Thank you for making this free,0
c3ce3a41-83a,fitness_fan,2023-11-19T18:00:00,Early gang! Love your content,0
2353d460-a40,David Kim,2024-10-26T07:00:00,Your dog is so cute! What breed is it?,0
813916f6-241,FreeGiftBot,2024-07-17T06:00:00,Double your money with http://bit.ly/fReEstUfF,1
2d79d5dd-51e,ClickHere4Free72,2024-10-20T12:00:00,"If you see this, you HAVE to subscribe to me!!!!!!!!!!",1
eb0b621e-dec,Maria Garcia,2024-01-13T02:00:00,"Great video, really enjoyed it!",0
9e9670d6-e66,Brandon White,2024-11-25T07:00:00,I wish my teachers explained things like you do,0
979f2931-9f5,FreeGiftBot717,2023-09-14T05:00:00,PASSIVE INCOME SECRETS REVEALED AT HTTP://GET-RICH-FAST.COM,1
f134f9d0-2a7,SpamMaster621,2024-04-15T00:00:00,Double your money with http://goo.gl/spam123 🤑⬇️🤑,1
0cba9940-11b,FollowerFactory,2024-04-24T15:00:00,Want free followers? Click http://get-rich-fast.com 🔥😱,1
7ab38c5d-fe0,Ryan Thomas,2023-03-10T08:00:00,Could you do a follow-up on this topic?,0
25b1998c-6c6,MoneyMaker2024512,2024-09-16T02:00:00,WOW THIS IS SO GOOD! MY CHANNEL HAS MORE LIKE THIS! 🚀⬇️💰🎁🎁!!!!!!!!!,1
7a9a92e9-26f,Chris Taylor,2023-07-29T03:00:00,"I've been following your channel for years now, love the content",0
69f32177-0d7,bookworm_99,2023-10-08T17:00:00,Subscribed after watching just one video,0
94706ce2-77a,Emily Chen,2023-08-24T14:00:00,"I learned so much from this, thank you!",0
1c43c49c-673,Kayla Scott,2023-12-08T15:00:00,Such an underrated channel,0
dfff3f7c-67e,Sarah Williams,2023-06-20T09:00:00,Beautifully produced video as always,0
1bc53435-de9,SubscribeNow123329,2023-09-09T12:00:00,Hot singles in your area at http://bit.ly/fReEstUfF,1
f2c44185-e0b,Jason Robinson,2024-01-29T10:00:00,I've been looking for this information everywhere. Thank you!,0
36074950-24e,musiclover_42,2023-05-08T02:00:00,I disagree with some points but overall good video,0
c99422e3-c6c,RichQuick,2024-08-19T06:00:00,Dating site http://get-rich-fast.com join free today!!!!!!!!!!,1
1be5c6f7-3d3,bookworm_99,2023-02-26T22:00:00,Your travel vlogs are always so beautiful,0
f4274b76-d5a,GiveawayBot548,2024-09-06T12:00:00,Awesome video bro! Sub to me I sub back!,1
1faceb4d-86b,Kayla Scott,2024-05-12T02:00:00,I was confused about this but now I understand,0
866673c5-2eb,Sub4SubKing,2023-02-17T19:00:00,Want free followers? Click http://earn-money-now.biz,1
cc7d102f-b7a,PromoKing,2024-06-18T22:00:00,Amazing! I just uploaded something even better!,1
05306703-23b,Matthew Wright,2024-08-13T06:00:00,Your dog is so cute! What breed is it?,0
adc98696-e07,Lauren Allen,2023-05-11T23:00:00,"I've been following your channel for years now, love the content",0
aa4901f4-e33,Matthew Wright,2023-11-24T08:00:00,I have a question about the part at 4:33,0
11db46b5-1be,Lauren Allen,2024-08-16T21:00:00,This popped up in my recommendations and I'm glad it did,0
3ba61eef-da6,SpamMaster921,2023-01-26T08:00:00,Who's watching in 2024? Sub to me btw 🚀🔥😱⬇️,1
80299a23-b7f,ClickHere4Free,2023-07-31T11:00:00,Check out this amazing deal at http://get-rich-fast.com,1
d0c2c7c2-f59,Ryan Thomas,2023-08-30T18:00:00,"I've been following your channel for years now, love the content",0
fc9582e4-5c4,RichQuick300,2023-02-16T10:00:00,First comment! Check my channel out plz!,1
11391545-608,Alex Johnson,2023-05-27T18:00:00,This is better than my university lectures lol,0
4e99fc31-2a2,GiveawayBot694,2023-05-02T08:00:00,Passive income secrets revealed at http://click4cash.net,1
55537fab-52b,Samantha Harris,2024-09-25T12:00:00,The background music is so calming,0
85ce75a3-ffa,BotUser_xz110,2023-01-02T06:00:00,AWESOME VIDEO BRO! SUB TO ME I SUB BACK!,1
2f794b33-6a1,art_creator,2023-12-26T12:00:00,You should collab with Linus Tech Tips,0
55c502fc-c59,FakeAccount001,2023-10-26T01:00:00,Best deals ever at http://goo.gl/spam123 🔥🔥🔥,1
180e3680-dc2,MoneyMaker2024,2023-12-16T10:00:00,NFT drop happening now! http://earn-money-now.biz 🚀🚀🚀 💯🚀🚀,1
0a18e631-d1d,ClickHere4Free,2023-08-07T15:00:00,I just got a free PS5 from http://freelikesfollowers.com!!!!!!!!!,1
fb0f2c1b-f87,FollowerFactory162,2023-06-13T16:00:00,I just got a free PS5 from http://earn-money-now.biz!!! 🚀😱!!!!!!,1
7711b0bb-bba,James Smith,2023-12-27T03:00:00,What software do you use for editing?,0
425c9615-64b,MoneyMaker202488,2024-11-08T06:00:00,WANT FREE FOLLOWERS? CLICK HTTP://WWW.FAKEPROMO.NET,1
e9a38fe1-d53,musiclover_42,2023-03-20T23:00:00,The examples you use are so relatable,0
086ff261-97b,FakeAccount001,2024-02-01T19:00:00,FREE ROBUX! Go to http://scamsite.xyz/free right now!,1
fa270c18-b50,GiveawayBot,2023-01-07T01:00:00,FOREX SIGNALS FOR FREE! CHECK HTTP://WWW.FAKEPROMO.NET,1
7a35f98d-278,David Kim,2024-02-10T23:00:00,What camera do you use?,0
b906ec84-5f4,FollowerFactory,2023-09-04T20:00:00,Wow this is so good! My channel has more like this!,1
00d7009d-a3e,Michael Brown,2023-06-28T18:00:00,How long did it take you to film this?,0
af52bc39-061,MoneyMaker2024,2023-07-06T18:00:00,Double your money with http://click4cash.net,1
2ac38cde-7c4,ClickHere4Free350,2024-06-23T03:00:00,Check out my new song on my channel!!!,1
a6910483-b41,Ethan Green,2024-09-24T03:00:00,"I've watched all your videos, you're the best!",0
0a9c4c8c-aa9,PromoKing,2024-11-05T09:00:00,Subscribe to my channel http://tinyurl.com/fr33g1fts for free gifts!!!!,1
a7f239b0-4a6,Olivia Adams,2024-02-02T06:00:00,This is my favorite YouTube channel,0
384e971c-e6d,Joshua Hill,2024-10-25T04:00:00,I shared this with all my friends,0
b92ca65f-3a7,MoneyMaker2024,2024-05-23T10:00:00,NFT drop happening now! http://get-rich-fast.com 🚀🚀🚀!!!!!!,1
081e4f8d-5d8,RichQuick939,2024-08-31T22:00:00,"I turned $100 into $50,000 with crypto! DM me",1
9a15ea4b-844,SubscribeNow123,2024-10-06T02:00:00,Great content! Visit my page for similar stuff! 👇🔥🎁🤑,1
b6b9be29-655,ViralQueen944,2023-10-23T05:00:00,NFT DROP HAPPENING NOW! HTTPS://T.CO/XYZABCDEF 🚀🚀🚀,1
f36c8c73-ce8,Ethan Green,2024-11-09T16:00:00,Your dog is so cute! What breed is it?,0
b1fdb6e4-27a,GiveawayBot,2024-01-06T18:00:00,Sub4Sub anyone??? Subscribe to me and I'll subscribe back!!!!!!!!!,1
ffaf21a7-406,BotUser_xz,2023-04-07T19:00:00,Earn money online easily! http://freelikesfollowers.com,1
8ac13f2c-56b,Lisa Anderson,2024-07-25T00:00:00,You should collab with Linus Tech Tips,0
02ea1ba1-a69,LikeBot3000,2024-04-29T15:00:00,FREE ROBUX! Go to http://tinyurl.com/fr33g1fts right now!,1
ef9248c8-fef,Jessica Lee,2024-02-27T11:00:00,I tried this recipe and my family loved it!,0
86743d83-e2f,SpamMaster596,2024-08-07T08:00:00,OMG this actually works!! http://www.fakepromo.net 💰💰💰 💰🚀🎁😱,1
5bd68e6b-423,FreeGiftBot909,2024-03-25T00:00:00,MY CHANNEL IS BETTER THAN THIS ONE LOL SUBSCRIBE,1
c21f3410-029,Tyler Hall,2024-04-20T02:00:00,This channel deserves more subscribers,0
6c354a74-188,ClickHere4Free436,2023-02-01T15:00:00,Who's watching in 2024? Sub to me btw 🚀💯💰,1
d59227e2-90e,Nicole Jackson,2023-06-11T02:00:00,I tried this and it actually worked! Thanks!,0
29384913-c05,RichQuick,2023-10-26T08:00:00,Awesome video bro! Sub to me I sub back!,1
720489c9-46a,SpamMaster,2023-01-01T18:00:00,PLEASE SUBSCRIBE TO MY CHANNEL I NEED 1000 SUBS,1
513894d5-1e0,CryptoGuru99,2024-08-04T12:00:00,CHECK OUT MY NEW SONG ON MY CHANNEL!!! 💰⬇️👇🚀,1
7093d487-ebd,fitness_fan,2023-09-19T05:00:00,The editing on this video is amazing,0
a7f5af69-7a2,FollowerFactory518,2023-08-16T01:00:00,ADULT CONTENT AT HTTP://WWW.FAKEPROMO.NET 🔞!!!!!!!!!,1
500b7556-729,Lisa Anderson,2023-04-25T19:00:00,Notification squad! 🔔,0
7eed6f0d-aa2,science_geek,2023-08-05T08:00:00,This is pure gold! 💛,0
203b4b7a-6c5,Brandon White,2023-07-12T13:00:00,Looking forward to the next one!,0
dedd133b-338,Tyler Hall,2024-02-02T00:00:00,Love the way you break down complex topics,0
5c8022d9-9c0,Tyler Hall,2023-08-31T11:00:00,What software do you use for editing?,0
a1b21848-2f6,GiveawayBot262,2023-07-03T21:00:00,MEET BEAUTIFUL PEOPLE AT HTTP://CLICK4CASH.NET 😍,1
ed4cfb2e-f41,MoneyMaker2024,2023-06-23T18:00:00,OMG this actually works!! http://bit.ly/fReEstUfF 💰💰💰!!!!!!!!!,1
330398e2-de1,ClickHere4Free426,2023-10-10T19:00:00,Double your money with https://t.co/xYzAbCdEf,1
85f398a8-f00,LikeBot3000833,2024-07-07T05:00:00,"I turned $100 into $50,000 with crypto! DM me",1
1a8bda1c-751,BotUser_xz,2024-11-15T09:00:00,Invest in http://www.fakepromo.net before it's too late!!!,1
e07befc4-73a,ViralQueen,2023-02-07T09:00:00,FREE ROBUX! Go to http://bit.ly/fReEstUfF right now!,1
7be62e3e-b69,GiveawayBot,2023-12-28T18:00:00,LIKE IF YOU AGREE! SUB TO MY CHANNEL FOR MORE!,1
b694fc92-842,Amanda Wilson,2023-03-12T06:00:00,This is the best explanation I've found on YouTube,0
9a0d1552-912,RichQuick,2023-03-25T15:00:00,Like if you agree! Sub to my channel for more!,1
fbfe439b-e50,fitness_fan,2023-11-23T05:00:00,I shared this with all my friends,0
62902904-8c2,Jason Robinson,2024-04-18T23:00:00,"Great video, really enjoyed it!",0
f806b820-0c6,Nicole Jackson,2024-02-25T05:00:00,Thank you for making this free,0
d68de4cc-986,MoneyMaker2024,2024-10-13T23:00:00,Forex signals for free! Check http://www.fakepromo.net,1
af33591b-efc,FakeAccount001,2023-11-30T06:00:00,Get rich quick! http://freelikesfollowers.com,1
